Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
14.15	N5	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
14.15	N5	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
14.15	N5	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
14.15	N5	-1	all	SatisfiedInterests	1.24331e-196	0	0	0
14.15	N5	-1	all	TimedOutInterests	6.82801e-55	0	0	0
14.2	N0	1	internal://	InInterests	0	0	0	0
14.2	N0	1	internal://	OutInterests	0	0	0	0
14.2	N0	1	internal://	InData	0	0	0	0
14.2	N0	1	internal://	OutData	0	0	0	0
14.2	N0	1	internal://	InNacks	0	0	0	0
14.2	N0	1	internal://	OutNacks	0	0	0	0
14.2	N0	1	internal://	InSatisfiedInterests	0	0	0	0
14.2	N0	1	internal://	InTimedOutInterests	0	0	0	0
14.2	N0	1	internal://	OutSatisfiedInterests	1.54743e-57	0	0	0
14.2	N0	1	internal://	OutTimedOutInterests	0	0	0	0
14.2	N0	256	internal://	InInterests	0	0	0	0
14.2	N0	256	internal://	OutInterests	0	0	0	0
14.2	N0	256	internal://	InData	0	0	0	0
14.2	N0	256	internal://	OutData	0	0	0	0
14.2	N0	256	internal://	InNacks	0	0	0	0
14.2	N0	256	internal://	OutNacks	0	0	0	0
14.2	N0	256	internal://	InSatisfiedInterests	1.54743e-57	0	0	0
14.2	N0	256	internal://	InTimedOutInterests	0	0	0	0
14.2	N0	256	internal://	OutSatisfiedInterests	0	0	0	0
14.2	N0	256	internal://	OutTimedOutInterests	0	0	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	OutInterests	4.52725e-56	1.41477e-57	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	InData	9.67463e-55	9.75966e-55	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	9.67463e-55	0	0	0
14.2	N0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
14.2	N0	258	appFace://	InInterests	4.52725e-56	1.41477e-57	0	0
14.2	N0	258	appFace://	OutInterests	0	0	0	0
14.2	N0	258	appFace://	InData	0	0	0	0
14.2	N0	258	appFace://	OutData	4.51977e-56	4.5595e-56	0	0
14.2	N0	258	appFace://	InNacks	0	0	0	0
14.2	N0	258	appFace://	OutNacks	0	0	0	0
14.2	N0	258	appFace://	InSatisfiedInterests	4.51977e-56	0	0	0
14.2	N0	258	appFace://	InTimedOutInterests	0	0	0	0
14.2	N0	258	appFace://	OutSatisfiedInterests	0	0	0	0
14.2	N0	258	appFace://	OutTimedOutInterests	0	0	0	0
14.2	N0	-1	all	SatisfiedInterests	9.6901e-55	0	0	0
14.2	N0	-1	all	TimedOutInterests	0	0	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	InInterests	8.24004e-56	2.57501e-57	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	OutNacks	8.24004e-56	2.57501e-57	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
14.2	N1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
14.2	N1	-1	all	SatisfiedInterests	0	0	0	0
14.2	N1	-1	all	TimedOutInterests	8.24004e-56	0	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	InInterests	6.40892e-56	2.00279e-57	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	OutData	8.74618e-55	8.82305e-55	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	8.74618e-55	0	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
14.2	N2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	OutInterests	6.40892e-56	2.00279e-57	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	InNacks	1.00918e-55	3.15368e-57	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	8.74618e-55	0	0	0
14.2	N2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	OutInterests	6.40892e-56	2.00279e-57	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	InData	8.74618e-55	8.82305e-55	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	8.74618e-55	0	0	0
14.2	N2	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
14.2	N2	-1	all	SatisfiedInterests	8.74618e-55	0	0	0
14.2	N2	-1	all	TimedOutInterests	0	0	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	OutInterests	1.18249e-55	3.69528e-57	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	InData	1.55129e-55	1.56493e-55	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	1.55129e-55	0	0	0
14.2	N3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	OutInterests	1.18249e-55	3.69528e-57	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	InNacks	1.55127e-55	4.84773e-57	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	1.55129e-55	0	0	0
14.2	N3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	InInterests	1.18249e-55	3.69528e-57	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	OutData	1.55129e-55	1.56493e-55	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	1.55129e-55	0	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
14.2	N3	259	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
14.2	N3	-1	all	SatisfiedInterests	1.55129e-55	0	0	0
14.2	N3	-1	all	TimedOutInterests	0	0	0	0
14.2	N4	1	internal://	InInterests	0	0	0	0
14.2	N4	1	internal://	OutInterests	0	0	0	0
14.2	N4	1	internal://	InData	0	0	0	0
14.2	N4	1	internal://	OutData	0	0	0	0
14.2	N4	1	internal://	InNacks	0	0	0	0
14.2	N4	1	internal://	OutNacks	0	0	0	0
14.2	N4	1	internal://	InSatisfiedInterests	0	0	0	0
14.2	N4	1	internal://	InTimedOutInterests	0	0	0	0
14.2	N4	1	internal://	OutSatisfiedInterests	4.97323e-197	0	0	0
14.2	N4	1	internal://	OutTimedOutInterests	0	0	0	0
14.2	N4	2	internal://	InInterests	0	0	0	0
14.2	N4	2	internal://	OutInterests	0	0	0	0
14.2	N4	2	internal://	InData	0	0	0	0
14.2	N4	2	internal://	OutData	0	0	0	0
14.2	N4	2	internal://	InNacks	0	0	0	0
14.2	N4	2	internal://	OutNacks	0	0	0	0
14.2	N4	2	internal://	InSatisfiedInterests	2.48662e-197	0	0	0
14.2	N4	2	internal://	InTimedOutInterests	0	0	0	0
14.2	N4	2	internal://	OutSatisfiedInterests	0	0	0	0
14.2	N4	2	internal://	OutTimedOutInterests	0	0	0	0
14.2	N4	256	internal://	InInterests	0	0	0	0
14.2	N4	256	internal://	OutInterests	0	0	0	0
14.2	N4	256	internal://	InData	0	0	0	0
14.2	N4	256	internal://	OutData	0	0	0	0
14.2	N4	256	internal://	InNacks	0	0	0	0
14.2	N4	256	internal://	OutNacks	0	0	0	0
14.2	N4	256	internal://	InSatisfiedInterests	2.48662e-197	0	0	0
14.2	N4	256	internal://	InTimedOutInterests	0	0	0	0
14.2	N4	256	internal://	OutSatisfiedInterests	0	0	0	0
14.2	N4	256	internal://	OutTimedOutInterests	0	0	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	InInterests	1.3656e-55	4.26751e-57	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	OutData	1.3656e-55	1.3776e-55	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	1.3656e-55	0	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
14.2	N4	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
14.2	N4	258	appFace://	InInterests	0	0	0	0
14.2	N4	258	appFace://	OutInterests	1.3656e-55	4.26751e-57	0	0
14.2	N4	258	appFace://	InData	1.3656e-55	1.3776e-55	0	0
14.2	N4	258	appFace://	OutData	0	0	0	0
14.2	N4	258	appFace://	InNacks	0	0	0	0
14.2	N4	258	appFace://	OutNacks	0	0	0	0
14.2	N4	258	appFace://	InSatisfiedInterests	0	0	0	0
14.2	N4	258	appFace://	InTimedOutInterests	0	0	0	0
14.2	N4	258	appFace://	OutSatisfiedInterests	1.3656e-55	0	0	0
14.2	N4	258	appFace://	OutTimedOutInterests	0	0	0	0
14.2	N4	-1	all	SatisfiedInterests	1.3656e-55	0	0	0
14.2	N4	-1	all	TimedOutInterests	0	0	0	0
14.2	N5	1	internal://	InInterests	0	0	0	0
14.2	N5	1	internal://	OutInterests	0	0	0	0
14.2	N5	1	internal://	InData	0	0	0	0
14.2	N5	1	internal://	OutData	0	0	0	0
14.2	N5	1	internal://	InNacks	0	0	0	0
14.2	N5	1	internal://	OutNacks	0	0	0	0
14.2	N5	1	internal://	InSatisfiedInterests	0	0	0	0
14.2	N5	1	internal://	InTimedOutInterests	0	0	0	0
14.2	N5	1	internal://	OutSatisfiedInterests	2.48662e-197	0	0	0
14.2	N5	1	internal://	OutTimedOutInterests	0	0	0	0
14.2	N5	2	internal://	InInterests	0	0	0	0
14.2	N5	2	internal://	OutInterests	0	0	0	0
14.2	N5	2	internal://	InData	0	0	0	0
14.2	N5	2	internal://	OutData	0	0	0	0
14.2	N5	2	internal://	InNacks	0	0	0	0
14.2	N5	2	internal://	OutNacks	0	0	0	0
14.2	N5	2	internal://	InSatisfiedInterests	2.48662e-197	0	0	0
14.2	N5	2	internal://	InTimedOutInterests	0	0	0	0
14.2	N5	2	internal://	OutSatisfiedInterests	0	0	0	0
14.2	N5	2	internal://	OutTimedOutInterests	0	0	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	InInterests	1.3656e-55	4.26751e-57	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	OutNacks	1.3656e-55	4.26751e-57	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
14.2	N5	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
14.2	N5	-1	all	SatisfiedInterests	2.48662e-197	0	0	0
14.2	N5	-1	all	TimedOutInterests	1.3656e-55	0	0	0
14.25	N0	1	internal://	InInterests	0	0	0	0
14.25	N0	1	internal://	OutInterests	0	0	0	0
14.25	N0	1	internal://	InData	0	0	0	0
14.25	N0	1	internal://	OutData	0	0	0	0
14.25	N0	1	internal://	InNacks	0	0	0	0
14.25	N0	1	internal://	OutNacks	0	0	0	0
14.25	N0	1	internal://	InSatisfiedInterests	0	0	0	0
14.25	N0	1	internal://	InTimedOutInterests	0	0	0	0
14.25	N0	1	internal://	OutSatisfiedInterests	3.09485e-58	0	0	0
14.25	N0	1	internal://	OutTimedOutInterests	0	0	0	0
14.25	N0	256	internal://	InInterests	0	0	0	0
14.25	N0	256	internal://	OutInterests	0	0	0	0
14.25	N0	256	internal://	InData	0	0	0	0
14.25	N0	256	internal://	OutData	0	0	0	0
14.25	N0	256	internal://	InNacks	0	0	0	0
14.25	N0	256	internal://	OutNacks	0	0	0	0
14.25	N0	256	internal://	InSatisfiedInterests	3.09485e-58	0	0	0
14.25	N0	256	internal://	InTimedOutInterests	0	0	0	0
14.25	N0	256	internal://	OutSatisfiedInterests	0	0	0	0
14.25	N0	256	internal://	OutTimedOutInterests	0	0	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	OutInterests	9.0545e-57	2.82953e-58	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	InData	1.93493e-55	1.95193e-55	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	1.93493e-55	0	0	0
14.25	N0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
14.25	N0	258	appFace://	InInterests	9.0545e-57	2.82953e-58	0	0
14.25	N0	258	appFace://	OutInterests	0	0	0	0
14.25	N0	258	appFace://	InData	0	0	0	0
14.25	N0	258	appFace://	OutData	9.03954e-57	9.11899e-57	0	0
14.25	N0	258	appFace://	InNacks	0	0	0	0
14.25	N0	258	appFace://	OutNacks	0	0	0	0
14.25	N0	258	appFace://	InSatisfiedInterests	9.03954e-57	0	0	0
14.25	N0	258	appFace://	InTimedOutInterests	0	0	0	0
14.25	N0	258	appFace://	OutSatisfiedInterests	0	0	0	0
14.25	N0	258	appFace://	OutTimedOutInterests	0	0	0	0
14.25	N0	-1	all	SatisfiedInterests	1.93802e-55	0	0	0
14.25	N0	-1	all	TimedOutInterests	0	0	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	InInterests	1.64801e-56	5.15002e-58	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	OutNacks	1.64801e-56	5.15002e-58	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
14.25	N1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
14.25	N1	-1	all	SatisfiedInterests	0	0	0	0
14.25	N1	-1	all	TimedOutInterests	1.64801e-56	0	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	InInterests	1.28178e-56	4.00557e-58	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	OutData	1.74924e-55	1.76461e-55	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	1.74924e-55	0	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
14.25	N2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	OutInterests	1.28178e-56	4.00557e-58	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	InNacks	2.01836e-56	6.30737e-58	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	1.74924e-55	0	0	0
14.25	N2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	OutInterests	1.28178e-56	4.00557e-58	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	InData	1.74924e-55	1.76461e-55	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	1.74924e-55	0	0	0
14.25	N2	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
14.25	N2	-1	all	SatisfiedInterests	1.74924e-55	0	0	0
14.25	N2	-1	all	TimedOutInterests	0	0	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	OutInterests	2.36498e-56	7.39057e-58	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	InData	3.10259e-56	3.12986e-56	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	3.10259e-56	0	0	0
14.25	N3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	OutInterests	2.36498e-56	7.39057e-58	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	InNacks	3.10255e-56	9.69546e-58	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	3.10259e-56	0	0	0
14.25	N3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	InInterests	2.36498e-56	7.39057e-58	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	OutData	3.10259e-56	3.12986e-56	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	3.10259e-56	0	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
14.25	N3	259	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
14.25	N3	-1	all	SatisfiedInterests	3.10259e-56	0	0	0
14.25	N3	-1	all	TimedOutInterests	0	0	0	0
14.25	N4	1	internal://	InInterests	0	0	0	0
14.25	N4	1	internal://	OutInterests	0	0	0	0
14.25	N4	1	internal://	InData	0	0	0	0
14.25	N4	1	internal://	OutData	0	0	0	0
14.25	N4	1	internal://	InNacks	0	0	0	0
14.25	N4	1	internal://	OutNacks	0	0	0	0
14.25	N4	1	internal://	InSatisfiedInterests	0	0	0	0
14.25	N4	1	internal://	InTimedOutInterests	0	0	0	0
14.25	N4	1	internal://	OutSatisfiedInterests	9.94646e-198	0	0	0
14.25	N4	1	internal://	OutTimedOutInterests	0	0	0	0
14.25	N4	2	internal://	InInterests	0	0	0	0
14.25	N4	2	internal://	OutInterests	0	0	0	0
14.25	N4	2	internal://	InData	0	0	0	0
14.25	N4	2	internal://	OutData	0	0	0	0
14.25	N4	2	internal://	InNacks	0	0	0	0
14.25	N4	2	internal://	OutNacks	0	0	0	0
14.25	N4	2	internal://	InSatisfiedInterests	4.97323e-198	0	0	0
14.25	N4	2	internal://	InTimedOutInterests	0	0	0	0
14.25	N4	2	internal://	OutSatisfiedInterests	0	0	0	0
14.25	N4	2	internal://	OutTimedOutInterests	0	0	0	0
14.25	N4	256	internal://	InInterests	0	0	0	0
14.25	N4	256	internal://	OutInterests	0	0	0	0
14.25	N4	256	internal://	InData	0	0	0	0
14.25	N4	256	internal://	OutData	0	0	0	0
14.25	N4	256	internal://	InNacks	0	0	0	0
14.25	N4	256	internal://	OutNacks	0	0	0	0
14.25	N4	256	internal://	InSatisfiedInterests	4.97323e-198	0	0	0
14.25	N4	256	internal://	InTimedOutInterests	0	0	0	0
14.25	N4	256	internal://	OutSatisfiedInterests	0	0	0	0
14.25	N4	256	internal://	OutTimedOutInterests	0	0	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	InInterests	2.73121e-56	8.53502e-58	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	OutData	2.73121e-56	2.75521e-56	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	2.73121e-56	0	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
14.25	N4	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
14.25	N4	258	appFace://	InInterests	0	0	0	0
